cellID,occ
2463,45.0
2464,15.0
2466,20.0
2468,30.0
2470,10.0
2471,5.0
2473,10.0
2474,10.0
2477,205.0
2482,5.0
2484,20.0
2485,10.0
2487,5.0
2490,5.0
2491,5.0
2492,15.0
2493,5.0
2498,35.0
2500,20.0
2501,5.0
2503,95.0
2504,5.0
2506,5.0
2508,5.0
2510,10.0
2512,5.0
2513,10.0
2514,35.0
2515,5.0
2517,5.0
2518,5.0
2520,25.0
2521,55.0
2522,35.0
2523,5.0
2524,5.0
2525,10.0
2526,10.0
2527,35.0
2528,50.0
2530,20.0
2532,10.0
2533,5.0
2534,5.0
2536,30.0
2538,5.0
2539,40.0
2540,10.0
2541,95.0
2543,80.0
2544,20.0
2545,35.0
2546,80.0
2547,15.0
2548,20.0
2549,20.0
2550,5.0
2552,30.0
2553,225.0
2557,35.0
2558,5.0
2560,5.0
2561,10.0
2562,5.0
2563,55.0
2564,10.0
2565,110.0
2568,10.0
2569,5.0
2575,70.0
2577,5.0
2580,25.0
2581,5.0
2583,5.0
2584,85.0
2585,10.0
2586,10.0
2588,50.0
2589,20.0
2590,35.0
2593,25.0
2594,15.0
2596,25.0
2600,5.0
2601,20.0
2602,30.0
2607,15.0
2608,5.0
2609,5.0
2610,5.0
2611,5.0
2612,5.0
2613,10.0
2615,10.0
2616,5.0
2617,5.0
2618,15.0
2619,10.0
2621,60.0
2622,5.0
2623,10.0
2624,25.0
2625,80.0
2628,10.0
2632,70.0
2633,5.0
2635,5.0
2640,15.0
2642,5.0
2643,5.0
2644,5.0
2647,5.0
2648,160.0
2654,10.0
2655,5.0
2657,5.0
2658,5.0
2659,20.0
2661,20.0
2664,5.0
2665,35.0
2666,40.0
2668,20.0
2670,10.0
2672,10.0
2674,5.0
2682,5.0
2685,10.0
2686,15.0
2687,25.0
2688,50.0
2690,10.0
2691,5.0
2693,25.0
2695,15.0
2698,15.0
2706,5.0
2707,5.0
2708,10.0
2709,15.0
2712,5.0
2713,5.0
2714,30.0
2715,5.0
2716,5.0
2717,20.0
2719,10.0
2720,65.0
2721,30.0
2722,5.0
2726,10.0
2730,5.0
2731,25.0
2734,75.0
2735,5.0
2737,190.0
2739,20.0
2740,10.0
2741,35.0
2743,5.0
2744,10.0
2746,45.0
2747,10.0
2748,10.0
2751,5.0
2752,15.0
2754,65.0
2756,20.0
2758,65.0
2759,10.0
2763,5.0
2765,85.0
2766,10.0
2768,10.0
2770,10.0
2771,20.0
2772,25.0
2773,5.0
2774,10.0
2778,5.0
2780,5.0
2781,20.0
2782,5.0
2784,5.0
2786,150.0
2787,5.0
2791,5.0
2793,15.0
2794,15.0
2796,30.0
2797,25.0
2798,5.0
2799,15.0
2803,5.0
2804,30.0
2805,10.0
2806,45.0
2809,5.0
2810,5.0
2812,10.0
2813,20.0
2819,5.0
2820,10.0
2821,20.0
2822,5.0
2829,15.0
2830,30.0
2832,10.0
2834,15.0
2835,35.0
2837,50.0
2838,5.0
2839,20.0
2843,20.0
2845,30.0
2847,5.0
2849,70.0
2853,10.0
2856,5.0
2858,5.0
2860,20.0
2861,10.0
2862,30.0
2863,20.0
2865,30.0
2866,10.0
2867,5.0
2870,10.0
2874,25.0
2877,20.0
2881,90.0
2884,10.0
2887,10.0
2888,5.0
2892,5.0
2895,35.0
2897,50.0
2900,10.0
2903,25.0
2907,65.0
2910,10.0
2912,10.0
2914,5.0
2915,5.0
2916,5.0
2917,5.0
2918,20.0
2919,5.0
2921,25.0
2922,20.0
2923,55.0
2924,5.0
2926,15.0
2927,20.0
2928,10.0
2930,110.0
2933,5.0
2935,5.0
2937,125.0
2938,5.0
2942,15.0
2943,5.0
2944,15.0
2945,10.0
2947,5.0
2953,15.0
2954,10.0
2957,40.0
2960,55.0
2961,5.0
2962,5.0
2963,5.0
2966,35.0
2967,5.0
2968,10.0
2969,5.0
2975,5.0
2977,160.0
2978,5.0
2979,40.0
2984,5.0
2986,5.0
2987,15.0
2988,60.0
2991,5.0
2992,20.0
2993,15.0
2994,35.0
2995,30.0
2996,10.0
2997,30.0
2998,30.0
2999,5.0
3000,155.0
3001,10.0
3002,5.0
3003,5.0
3004,10.0
3008,5.0
3010,15.0
3011,5.0
3014,5.0
3015,35.0
3017,20.0
3019,25.0
3020,40.0
3021,10.0
3022,10.0
3023,20.0
3026,20.0
3028,15.0
3033,5.0
3037,15.0
3038,10.0
3039,10.0
3041,5.0
3044,15.0
3045,60.0
3047,10.0
3048,30.0
3049,15.0
3050,5.0
3053,15.0
3057,5.0
3058,5.0
3061,10.0
3063,10.0
3064,20.0
3065,15.0
3066,75.0
3067,5.0
3068,95.0
3069,5.0
3071,40.0
3072,5.0
3074,25.0
3075,185.0
3076,15.0
3077,15.0
3079,5.0
3080,20.0
3082,10.0
3083,10.0
3084,80.0
3085,85.0
3086,10.0
3087,35.0
3088,5.0
3089,10.0
3092,25.0
3093,35.0
3095,15.0
3096,20.0
3097,20.0
3098,15.0
3099,5.0
3101,10.0
3102,5.0
3104,10.0
3105,10.0
3108,10.0
3109,5.0
3114,5.0
3116,10.0
3118,10.0
3119,20.0
3120,30.0
3121,10.0
3126,10.0
3128,5.0
3130,5.0
3131,30.0
3134,270.0
3135,70.0
3137,5.0
3138,90.0
3139,20.0
3140,30.0
3141,5.0
3142,5.0
3143,5.0
3146,10.0
3149,10.0
3150,5.0
3151,5.0
3152,5.0
3153,5.0
3154,10.0
3155,145.0
3156,30.0
3157,10.0
3158,5.0
3163,25.0
3165,5.0
3166,20.0
3167,5.0
3169,25.0
3171,5.0
3174,20.0
3175,15.0
3176,115.0
3178,25.0
3179,25.0
3182,10.0
3183,5.0
3184,15.0
3186,10.0
3187,5.0
3189,5.0
3190,15.0
3191,5.0
3193,15.0
3194,80.0
3196,105.0
3197,5.0
3200,10.0
3201,5.0
3202,5.0
3206,65.0
3207,15.0
3208,15.0
3209,15.0
3211,5.0
3212,130.0
3213,15.0
3214,25.0
3216,30.0
3218,20.0
3219,5.0
3223,25.0
3224,25.0
3225,15.0
3227,5.0
3229,10.0
3230,10.0
3232,50.0
3237,5.0
3239,30.0
3240,45.0
3243,50.0
3245,25.0
3246,15.0
3249,55.0
3251,15.0
3253,5.0
3255,70.0
3257,25.0
3260,5.0
3261,5.0
3262,5.0
3265,85.0
3266,30.0
3268,15.0
3269,10.0
3270,5.0
3271,5.0
3272,10.0
3273,30.0
3274,40.0
3275,15.0
3276,30.0
3279,40.0
3280,10.0
3281,10.0
3282,25.0
3283,10.0
3284,5.0
3285,5.0
3288,5.0
3289,15.0
3291,110.0
3294,20.0
3295,5.0
3296,5.0
3299,15.0
3301,10.0
3303,5.0
3304,10.0
3305,5.0
3306,35.0
3307,5.0
3308,5.0
3309,40.0
3310,15.0
3311,20.0
3312,5.0
3313,5.0
3314,110.0
3315,25.0
3320,5.0
3321,35.0
3324,10.0
3325,5.0
3326,10.0
3327,10.0
3328,5.0
3330,20.0
3331,15.0
3333,5.0
3334,5.0
3335,15.0
3336,10.0
3337,5.0
3338,10.0
3339,20.0
3342,15.0
3343,30.0
3345,5.0
3346,40.0
3349,10.0
3350,5.0
3354,30.0
3355,5.0
3358,140.0
3360,20.0
3361,65.0
3362,10.0
3364,5.0
3367,20.0
3373,70.0
3378,5.0
3381,5.0
3383,15.0
3384,25.0
3385,20.0
3386,60.0
3387,5.0
3388,45.0
3389,5.0
3390,10.0
3393,5.0
3394,20.0
3395,5.0
3400,20.0
3401,25.0
3402,30.0
3403,5.0
3404,20.0
3407,5.0
3408,15.0
3409,10.0
3410,5.0
3411,5.0
3413,5.0
3414,55.0
3417,15.0
3418,20.0
3419,15.0
3420,15.0
3422,40.0
3423,15.0
3424,5.0
3425,30.0
3426,5.0
3428,5.0
3430,10.0
3431,10.0
3432,65.0
3434,5.0
3436,5.0
3439,45.0
3444,5.0
3445,5.0
3447,5.0
3448,15.0
3449,40.0
3454,40.0
3455,15.0
3456,25.0
3460,10.0
3461,5.0
3462,20.0
3469,5.0
3470,5.0
3479,10.0
3480,20.0
3481,5.0
3482,5.0
3485,10.0
3486,20.0
3487,5.0
3488,5.0
3491,5.0
3494,5.0
3495,25.0
3499,15.0
3501,10.0
3502,5.0
3503,20.0
3504,35.0
3505,15.0
3509,30.0
3511,5.0
3513,5.0
3516,10.0
3517,25.0
3519,30.0
3521,45.0
3522,20.0
3523,25.0
3525,30.0
3528,100.0
3529,5.0
3533,5.0
3534,10.0
3535,60.0
3536,5.0
3537,10.0
3538,120.0
3543,5.0
3545,10.0
3547,20.0
3548,5.0
3552,5.0
3555,5.0
3556,15.0
3557,15.0
3558,15.0
3559,20.0
3562,5.0
3564,10.0
3565,25.0
3566,55.0
3567,45.0
3569,5.0
3570,15.0
3571,5.0
3575,20.0
3580,10.0
3582,15.0
3584,5.0
3585,35.0
3587,10.0
3588,5.0
3589,15.0
3597,15.0
3598,5.0
3599,5.0
3600,5.0
3601,30.0
3602,5.0
3603,10.0
3604,15.0
3606,10.0
3607,30.0
3608,5.0
3611,15.0
3615,15.0
3617,40.0
3620,10.0
3621,15.0
3622,25.0
3623,15.0
3625,65.0
3626,10.0
3628,30.0
3629,40.0
3631,35.0
