timestr,cell,tgrad,wsshear,wdshear
2021-06-04 14:38:56,9,-0.09841964387471698,0.05484784985432582,0.06791648230088494
2021-06-04 14:45:20,9,-0.09880796277206556,0.05278882570182328,0.07662910150848659
2021-06-04 14:49:36,9,-0.09880796277206556,0.05278882570182328,0.07662910150848659
2021-06-04 14:56:00,9,-0.09867327344523066,0.052048781892894636,0.08799290992939367
2021-06-04 15:00:16,9,-0.09867327344523066,0.052048781892894636,0.08799290992939367
2021-06-04 15:04:32,9,-0.09867327344523066,0.052048781892894636,0.08799290992939367
2021-06-04 15:08:48,9,-0.09867327344523066,0.052048781892894636,0.08799290992939367
2021-06-04 15:15:12,9,-0.09867327344523066,0.052048781892894636,0.08799290992939367
2021-06-04 15:19:28,9,-0.09831858411299445,0.05011170856509588,0.08048417758097691
2021-06-04 15:23:44,9,-0.09831858411299445,0.05011170856509588,0.08048417758097691
2021-06-04 15:30:08,9,-0.09918070882611571,0.05200497899013282,0.11402466495480157
2021-06-04 15:34:24,9,-0.09918070882611571,0.05200497899013282,0.11402466495480157
2021-06-05 09:18:56,1,-0.09614407304535921,0.02454096194073162,-0.1621402126075947
2021-06-05 09:25:20,1,-0.09655150548968694,0.026909396804539503,-0.15130257611570105
2021-06-05 09:29:36,1,-0.0965582305161299,0.03115557844448934,-0.1340293057872131
2021-06-05 09:33:52,1,-0.09866247895333617,0.011655228437575618,-0.12885928506766797
2021-06-05 09:40:16,1,-0.09866247895333617,0.011655228437575618,-0.12885928506766797
2021-06-05 09:44:32,1,-0.09866247895333617,0.011655228437575618,-0.12885928506766797
2021-06-05 09:48:48,1,-0.09866247895333617,0.011655228437575618,-0.12885928506766797
2021-06-05 09:55:12,1,-0.09866247895333617,0.011655228437575618,-0.12885928506766797
2021-06-05 09:59:28,1,-0.09775309719870577,0.009706589217734547,-0.13719610082575703
2021-06-05 10:03:44,1,-0.09775309719870577,0.009706589217734547,-0.13719610082575703
2021-06-05 10:10:08,1,-0.09890743267008688,0.01461512190894743,-0.13314844641221305
2021-06-05 10:14:24,1,-0.09890743267008688,0.01461512190894743,-0.13314844641221305
2021-06-05 10:18:40,1,-0.09890743267008688,0.01461512190894743,-0.13314844641221305
2021-06-05 10:25:04,1,-0.09890743267008688,0.01461512190894743,-0.13314844641221305
2021-06-05 10:29:20,1,-0.09890743267008688,0.01461512190894743,-0.13314844641221305
2021-06-05 10:33:36,1,-0.09868477713745251,0.022312151849797342,-0.19383774343845062
2021-06-05 10:40:00,1,-0.09868477713745251,0.022312151849797342,-0.19383774343845062
2021-06-05 08:40:32,2,-0.0991952231710991,0.003160883911943012,-0.08029107801049157
2021-06-05 08:44:48,2,-0.0991952231710991,0.003160883911943012,-0.08029107801049157
2021-06-05 08:49:04,2,-0.0991952231710991,0.003160883911943012,-0.08029107801049157
2021-06-05 08:55:28,2,-0.0991952231710991,0.003160883911943012,-0.08029107801049157
2021-06-05 08:59:44,2,-0.09941433737341279,0.0012483937930216843,-0.053292257933490045
2021-06-05 09:04:00,2,-0.09941433737341279,0.0012483937930216843,-0.053292257933490045
2021-06-05 09:10:24,2,-0.09941433737341279,0.0012483937930216843,-0.053292257933490045
2021-06-05 09:14:40,2,-0.09941433737341279,0.0012483937930216843,-0.053292257933490045
2021-06-05 09:18:56,2,-0.09941433737341279,0.0012483937930216843,-0.053292257933490045
2021-06-05 09:25:20,2,-0.09941433737341279,0.0012483937930216843,-0.053292257933490045
2021-06-05 09:29:36,2,-0.09941433737341279,0.0012483937930216843,-0.053292257933490045
2021-06-05 09:33:52,2,-0.10302708007909557,0.018930740909238835,0.02238904618794937
2021-06-05 09:40:16,2,-0.10302708007909557,0.018930740909238835,0.02238904618794937
2021-06-05 09:44:32,2,-0.10302708007909557,0.018930740909238835,0.02238904618794937
2021-06-05 09:48:48,2,-0.10302708007909557,0.018930740909238835,0.02238904618794937
2021-06-05 09:55:12,2,-0.10302708007909557,0.018930740909238835,0.02238904618794937
2021-06-05 09:59:28,2,-0.10302708007909557,0.018930740909238835,0.02238904618794937
2021-06-05 10:03:44,2,-0.10302708007909557,0.018930740909238835,0.02238904618794937
2021-06-05 10:10:08,2,-0.10302708007909557,0.018930740909238835,0.02238904618794937
2021-06-05 10:25:04,2,-0.10334141564764811,0.025461590366025945,0.11024178712557899
2021-06-05 10:29:20,2,-0.10334141564764811,0.025461590366025945,0.11024178712557899
2021-06-05 10:33:36,2,-0.10249380706685834,0.024273732084088617,-0.09977660538664962
2021-06-05 10:40:00,2,-0.10317344880737032,0.01309550703943303,-0.08024696903735135
2021-06-05 10:44:16,2,-0.10290460344753433,0.017760198635337624,-0.08271785067668001
2021-06-05 10:48:32,2,-0.10216778777130937,0.025979418412774003,-0.11056020280956165
